_id,_domain,_ntok,Q,Q_base,conflict,is_conflict,z_教育价值,z_可读性,z_专业性,z_低噪声
BkiUdo_xK0-nUGYe6Ig2,c4,331,0.453919,0.552279,0.541013,False,0.765425,0.755209,0.224412,0.716277
BkiUbfo4ukPiEYTwlFzn,c4,195,0.483323,0.577327,0.532611,False,0.716829,0.736359,0.26398,0.796591
BkiUfTTxK0zjCxN_vNy2,wikipedia,1165,0.455935,0.541149,0.582901,True,0.633726,0.840005,0.257104,0.626038
BkiUd1U4ubng45iLGxQf,c4,69,0.482152,0.565248,0.522878,False,0.641103,0.81114,0.288262,0.680555
BkiUbOrxK6Ot9TMSo9fn,c4,152,0.503229,0.601108,0.575095,False,0.755035,0.849942,0.274846,0.739608
BkiUdJM4uzqh_OyQcHGk,github,89,0.44718,0.49939,0.418106,False,0.636315,0.403895,0.743463,0.325357
BkiUdtjxaKgQKLxdcCGS,wikipedia,99,0.507823,0.571523,0.325534,False,0.641432,0.684724,0.35919,0.676117
BkiUdUA4eIXhz_smZfyX,commoncrawl,1302,0.666338,0.726011,0.409184,False,0.936285,0.880668,0.527102,0.639131
BkiUbXc4eIfiUOJsqAcg,c4,284,0.59243,0.661244,0.386746,False,0.712903,0.818611,0.431864,0.758407
BkiUa7XxK2li-F6JwuXm,commoncrawl,1195,0.508971,0.61328,0.657906,True,0.809022,0.923489,0.265583,0.712239
BkiUdqA5qdmDH5kXJGUo,c4,377,0.524745,0.61406,0.516418,False,0.71857,0.750666,0.316343,0.832761
BkiUcObxK2li-Hhr-9CJ,commoncrawl,616,0.527115,0.588993,0.321934,False,0.704667,0.67681,0.382733,0.65916
BkiUc845qX_BhIhybIbz,c4,163,0.446152,0.532353,0.538916,False,0.696258,0.599991,0.245017,0.783933
BkiUets5qhLBeyJsOxgd,arxiv,6251,0.581476,0.634058,0.487184,False,0.61023,0.945967,0.458783,0.61017
BkiUfQPxK0iCl4WD5c46,commoncrawl,830,0.474908,0.562891,0.586106,True,0.638308,0.85572,0.269614,0.681153
BkiUfRA5qg5DOdqYBcAF,c4,137,0.53984,0.619234,0.49174,False,0.697281,0.846328,0.354589,0.702382
BkiUd6Y5qoTBEmQ0QGaa,book,18018,0.179932,0.250359,0.863453,True,0.394459,0.879055,0.0156022,0.689876
BkiUbabxK4tBVhvvqhjc,github,172,0.497115,0.553606,0.492499,False,0.642957,0.365303,0.857802,0.466033
BkiUcq7xK0zjCsHeaRLq,c4,709,0.577394,0.672067,0.52373,False,0.880219,0.831249,0.356488,0.781772
BkiUflo5qhLB24oEzdUm,commoncrawl,702,0.431412,0.529644,0.576261,False,0.717052,0.778464,0.202203,0.696159
BkiUdQs4uzlh5yvfBjYZ,commoncrawl,2384,0.619195,0.66306,0.331474,False,0.801532,0.848319,0.516845,0.549928
BkiUfGU5qhLBgmacwcv_,commoncrawl,488,0.494216,0.584152,0.551915,False,0.71844,0.836281,0.284365,0.681038
BkiUa5rxK7kjXIK5peS1,c4,98,0.522351,0.612011,0.525385,False,0.680642,0.838528,0.313144,0.784512
BkiUeDw5qWTD6fxGXWIq,commoncrawl,599,0.588156,0.667635,0.505145,False,0.80228,0.907849,0.402704,0.677165
BkiUaS3xK5YsWTJsM9Ih,github,50,0.402044,0.488279,0.530702,False,0.664724,0.20083,0.731533,0.58126
BkiUgC_xK1ThhAqzZbQq,commoncrawl,389,0.514991,0.605144,0.58644,True,0.725127,0.891073,0.304633,0.680852
BkiUd3A5qdmDNqo3lNFh,commoncrawl,1125,0.381155,0.469219,0.52977,False,0.671257,0.705442,0.175672,0.581667
BkiUdwA5qhLBA_UtOKJ8,c4,323,0.574493,0.641052,0.334387,False,0.72413,0.738128,0.419188,0.753575
BkiUd0M5qYVBdrFDCMrx,c4,625,0.545665,0.642997,0.591453,True,0.813459,0.910009,0.318556,0.724432
BkiUbxHxK7kjXIK5qRYC,commoncrawl,650,0.535471,0.592315,0.367169,False,0.65252,0.770007,0.402838,0.607999
BkiUZ67xK0-nUKDhnyY1,c4,768,0.471039,0.563707,0.502078,False,0.756893,0.720167,0.254815,0.726314
BkiUcAnxK4tBViZLEVbZ,c4,284,0.399906,0.483608,0.613928,True,0.611303,0.533576,0.2046,0.818528
BkiUcGrxaL3SuiVmhTa2,c4,209,0.501426,0.590685,0.551598,False,0.770653,0.844753,0.293155,0.637443
BkiUcpC6NNjgBtyge5LM,commoncrawl,349,0.688601,0.722208,0.273218,False,0.820997,0.883403,0.610185,0.614689
BkiUcxc5qWTA5dUDjyM-,commoncrawl,383,0.431576,0.519849,0.602117,True,0.597502,0.827724,0.225607,0.653783
BkiUdx05qhLA_bAY2o8X,commoncrawl,4278,0.603181,0.694264,0.560799,False,0.871607,0.951451,0.390653,0.716855
BkiUajjxK6EuNAra_tpg,c4,143,0.456956,0.528235,0.548588,False,0.603566,0.528549,0.29064,0.839228
BkiUd-Y4uBhjDKLkNBGq,commoncrawl,776,0.487502,0.532047,0.286464,False,0.670027,0.544744,0.383563,0.572278
BkiUal_xK2li-DeXxupJ,arxiv,5354,0.560857,0.597603,0.409024,False,0.510522,0.88414,0.475116,0.594616
BkiUe6Q5qoTAhv86ioBs,commoncrawl,487,0.4665,0.537456,0.457703,False,0.758637,0.596812,0.300934,0.612082
BkiUeN_xK7IAGcV43AJv,commoncrawl,328,0.454289,0.529324,0.40062,False,0.679826,0.676817,0.279206,0.610704
BkiUcgLxK0iCl4WD3zsq,commoncrawl,182,0.471898,0.566271,0.6046,True,0.657713,0.856293,0.251693,0.724678
BkiUfEs4uzliCsUqq8yN,arxiv,1967,0.64422,0.681403,0.365362,False,0.699688,0.922824,0.598869,0.557461
BkiUdWbxaJJQnL9IZyEX,c4,97,0.506123,0.590084,0.498061,False,0.672582,0.718535,0.310214,0.808275
BkiUdvs5qoTBFHyxCWzr,commoncrawl,723,0.648942,0.706402,0.34174,False,0.702416,0.85661,0.51487,0.803677
BkiUfhLxK4sA-46xQHfR,c4,83,0.473945,0.553412,0.457116,False,0.657906,0.745636,0.28852,0.662318
BkiUd57xaJiQn-58DiK_,c4,100,0.454102,0.542253,0.575624,False,0.655269,0.824041,0.248417,0.643948
BkiUeIk4eIOjRxkyjNNl,commoncrawl,607,0.387622,0.469835,0.539677,False,0.551585,0.735469,0.195792,0.612643
BkiUd0nxK1UJ-rWoKHOB,stackexchange,85,0.536484,0.577203,0.282657,False,0.724132,0.715123,0.485439,0.441474
BkiUfvzxK7FjYEB4X44r,commoncrawl,627,0.487761,0.574715,0.506139,False,0.791006,0.743862,0.284867,0.650422
BkiUa4TxK02iP4Y2sx8Y,book,66985,0.159733,0.224037,0.898652,True,0.449105,0.908345,0.00969214,0.585014
BkiUe9bxK4sA-5fmy2yW,c4,135,0.447421,0.548996,0.625532,True,0.729957,0.835946,0.210414,0.706477
BkiUdh7xaJiQn8otYlvH,c4,371,0.427584,0.521539,0.614207,True,0.690812,0.624032,0.208357,0.822564
BkiUex3xK1UJ-rRIBLnP,c4,602,0.444491,0.542071,0.534298,False,0.731532,0.723861,0.216805,0.751102
BkiUdf85qhLA8xWe_rv0,c4,89,0.464771,0.545908,0.423007,False,0.680866,0.69846,0.275452,0.67754
BkiUb57xK3xgpZzQnFtJ,c4,57,0.477807,0.554616,0.435397,False,0.64128,0.733982,0.298586,0.672873
BkiUaiPxK4sA-7sDcqEj,commoncrawl,327,0.379007,0.44716,0.427973,False,0.647957,0.459344,0.219984,0.610048
BkiUcOLxK0iCl7DT7iLQ,commoncrawl,615,0.368966,0.455724,0.497317,False,0.663846,0.599925,0.16653,0.649104
BkiUc3k4dbgg5K7vb8CT,commoncrawl,463,0.401883,0.493587,0.646058,True,0.563479,0.833965,0.187907,0.67106
BkiUbIrxK19JmhArBehd,commoncrawl,886,0.460672,0.54612,0.58545,True,0.642543,0.846744,0.261294,0.62518
BkiUc10241xiDDDH9KXi,github,101,0.570978,0.606146,0.302862,False,0.791781,0.488919,0.611008,0.570658
BkiUcarxK6Ot9WA5gys0,github,342,0.556568,0.588459,0.261191,False,0.687844,0.743345,0.482154,0.486343
BkiUb_TxK0zjCrsN-n_0,wikipedia,115,0.446756,0.499777,0.280914,False,0.603954,0.542184,0.32304,0.589623
BkiUcZHxK0wg0_7493pd,github,179,0.481007,0.518268,0.306007,False,0.70007,0.394063,0.516009,0.50674
BkiUbcw5qhLACDOs81mS,commoncrawl,880,0.404684,0.500562,0.725726,True,0.605269,0.906695,0.180969,0.63097
BkiUbdU4eIXgu2VZnG7A,c4,683,0.495922,0.590834,0.567505,False,0.654067,0.805574,0.27446,0.841965
BkiUbp3xK6wB9lIs7fXs,arxiv,4058,0.60151,0.644558,0.442835,False,0.693528,0.943901,0.501065,0.526114
BkiUbsM5qsBB3Od3g05K,commoncrawl,820,0.40231,0.487152,0.503808,False,0.580432,0.708155,0.204347,0.669641
BkiUdng25V5hRtkVbWTN,commoncrawl,2587,0.401246,0.464807,0.375255,False,0.600115,0.48918,0.252938,0.628192
BkiUdUE5ixsDMB_MjH04,c4,377,0.382002,0.462267,0.547058,False,0.684772,0.461021,0.194717,0.741774
BkiUdaTxK0fkXQzmLzcj,commoncrawl,2679,0.442763,0.52098,0.474292,False,0.637093,0.73455,0.260258,0.604409
BkiUeCA4eIOjRwMTjbCo,c4,330,0.406455,0.48155,0.458641,False,0.646642,0.520816,0.231231,0.689872
BkiUfwbxK0wg09KOZhIa,commoncrawl,872,0.653169,0.692755,0.356974,False,0.768459,0.917777,0.582235,0.560803
BkiUaTPxK1yAga6JpMsj,c4,89,0.392245,0.450271,0.470056,False,0.726908,0.417923,0.256853,0.526432
BkiUbGbxK6nrxpQczRLy,commoncrawl,668,0.503939,0.589257,0.516336,False,0.756627,0.821198,0.304862,0.636099
BkiUbabxK6nrxpQczkvb,c4,526,0.519214,0.600849,0.433845,False,0.684076,0.759671,0.328732,0.762577
BkiUf0DxK7IDOjusFIUX,commoncrawl,365,0.419207,0.507748,0.611695,True,0.642422,0.824305,0.212611,0.58958
BkiUfUk4uzliDGNVOel9,c4,146,0.468611,0.546257,0.42127,False,0.694168,0.629305,0.287435,0.708705
BkiUePc4dbghfKo4nKKO,commoncrawl,516,0.449709,0.525444,0.56046,False,0.608927,0.833454,0.272995,0.54979
BkiUdQfxK7Ehm9idASXf,commoncrawl,188,0.432335,0.503472,0.415925,False,0.682274,0.595867,0.266349,0.593018
BkiUbULxK1yAgWay3HSP,commoncrawl,469,0.463165,0.517314,0.310031,False,0.646847,0.515466,0.336816,0.637523
BkiUaRfxK1yAgWt77l7t,commoncrawl,1530,0.39606,0.486763,0.554329,False,0.73875,0.63513,0.184421,0.647699
BkiUdrY4eIOjSEHJUCPw,commoncrawl,303,0.462639,0.549258,0.562507,False,0.643402,0.823035,0.260528,0.659155
BkiUdPDxK3YB9m3uvvyo,c4,562,0.467235,0.572985,0.677911,True,0.748234,0.898395,0.220485,0.726262
BkiUbG7xK7Ehm79fa840,commoncrawl,304,0.414375,0.485455,0.450869,False,0.653979,0.488213,0.24852,0.699389
BkiUbBo5qg5A51-LY3c6,commoncrawl,660,0.478987,0.574725,0.637559,True,0.780372,0.893158,0.255599,0.611823
BkiUdcLxaJJQn2qq64oK,c4,161,0.411001,0.496311,0.528697,False,0.570688,0.740642,0.211945,0.67647
BkiUd_I4ubnhC4Ri7Xii,commoncrawl,2671,0.593873,0.652836,0.322581,False,0.762143,0.778873,0.456292,0.67051
BkiUfGc5qhLBmqyw5omh,github,8,0.248869,0.326044,0.56419,False,0.517624,0.0687927,0.632982,0.497525
BkiUdmw4eIXh8Eim8JMH,commoncrawl,2847,0.466974,0.57304,0.658171,True,0.78173,0.877655,0.219485,0.715078
BkiUfj85qhDCzlTibVy1,stackexchange,248,0.618156,0.645816,0.192433,False,0.74605,0.741815,0.567721,0.553616
BkiUeDA5qoYDgaG4R3FN,commoncrawl,1298,0.589034,0.666954,0.439926,False,0.821095,0.847147,0.407221,0.698355
BkiUa7w5qsMAIoJiaxNk,c4,372,0.442179,0.536163,0.536589,False,0.656214,0.759473,0.222883,0.743065
BkiUfHg5qhLBirRk3B-m,commoncrawl,2224,0.470998,0.572884,0.707577,True,0.679797,0.94084,0.233263,0.721099
BkiUePA4eIOjRq_TyGCG,stackexchange,153,0.553172,0.594668,0.24466,False,0.701009,0.683523,0.456349,0.571848
BkiUfCg5qhDCU1N83BC4,c4,124,0.411656,0.471842,0.403444,False,0.646508,0.418723,0.271223,0.674667
BkiUdnY5qdmDD94KRW1Q,commoncrawl,862,0.562506,0.650494,0.547559,False,0.764115,0.904762,0.357202,0.724725
BkiUbIE5qU2ApuiOWDdt,commoncrawl,1621,0.586975,0.667294,0.51743,False,0.761514,0.916995,0.399565,0.710394
BkiUegXxK03BfHDu5EPM,commoncrawl,4618,0.442525,0.550541,0.686328,True,0.770686,0.876814,0.190486,0.712401
BkiUdYg4uzqh_OyQcYne,commoncrawl,996,0.546809,0.617862,0.476521,False,0.637587,0.857538,0.381017,0.699346
BkiUeI84ubnjorKKtsiO,commoncrawl,886,0.516473,0.615338,0.630812,True,0.767342,0.916599,0.285787,0.71269
BkiUdpo5qYVBjZJQzMcq,c4,1884,0.543339,0.639494,0.581671,True,0.707091,0.90065,0.318978,0.822785
BkiUazLxK1ThhBMLeEEg,c4,230,0.460003,0.568193,0.643294,True,0.777841,0.850855,0.20756,0.757565
BkiUbo7xK7Dgs_aSTVH4,stackexchange,174,0.508441,0.5649,0.330171,False,0.706874,0.685327,0.376703,0.557886
BkiUd6k4eIXh2xqaX4mm,commoncrawl,594,0.439309,0.508385,0.39753,False,0.67566,0.556397,0.27813,0.638505
BkiUdso5qoYA0qtoLHLu,arxiv,8936,0.588528,0.640757,0.496518,False,0.631873,0.963178,0.46666,0.593397
BkiUddrxK7IAAwXpsIcd,commoncrawl,788,0.543929,0.614612,0.386023,False,0.674253,0.729686,0.379003,0.765026
BkiUcqjxK19JmhArC8ug,commoncrawl,216,0.598305,0.634038,0.274743,False,0.755208,0.789673,0.526193,0.514929
BkiUfH7xK7kjXLlzd8pX,commoncrawl,998,0.476451,0.541943,0.408833,False,0.578082,0.732469,0.323636,0.629231
BkiUdWfxaJJQnKrAj_ts,commoncrawl,578,0.432172,0.503721,0.449164,False,0.634954,0.714387,0.265223,0.534789
BkiUfkTxK6-gDyrT_ogB,commoncrawl,643,0.37515,0.451492,0.455657,False,0.652678,0.550404,0.197021,0.586351
BkiUdxo4eIXh70-Ixsgo,commoncrawl,341,0.412131,0.49569,0.47013,False,0.687292,0.642105,0.217161,0.629246
BkiUbqbxK7ICUmfbyp7I,commoncrawl,3180,0.35311,0.448482,0.624445,True,0.588449,0.695148,0.130574,0.755019
BkiUdnY5qX_BvJpaXS_o,book,128,0.445945,0.490604,0.456662,False,0.798401,0.494087,0.341739,0.42958
BkiUayPxK03BfNelUypL,github,23,0.494445,0.510911,0.126106,False,0.582131,0.456025,0.461636,0.555973
BkiUczLxaKgTuVvaEdd_,commoncrawl,1045,0.44872,0.545461,0.526472,False,0.749463,0.736352,0.222991,0.718449
BkiUdOs5qoYAn-0Sl-eK,commoncrawl,858,0.452361,0.536172,0.489157,False,0.74596,0.690691,0.256802,0.624111
BkiUcb04ubnjorKKsvjo,commoncrawl,553,0.416403,0.501928,0.54688,False,0.608767,0.763726,0.216846,0.6288
BkiUf1DxK7kjXIK5uKaX,commoncrawl,3550,0.347712,0.446062,0.759514,True,0.620913,0.877743,0.118229,0.612054
BkiUf4I5qhDCwgy0AbPB,commoncrawl,1434,0.528397,0.57718,0.324553,False,0.680876,0.739123,0.41457,0.531842
BkiUdIc5ixsDMO6ytx5k,c4,1201,0.456383,0.550667,0.559981,False,0.664297,0.79637,0.236388,0.734482
BkiUfV_xK6mkyCfOERml,c4,160,0.422683,0.507071,0.552788,False,0.549553,0.778565,0.225777,0.683618
BkiUa57xaKPQoktPfqEV,commoncrawl,1253,0.590487,0.649346,0.475508,False,0.651472,0.928657,0.453149,0.648374
BkiUaS_xK1ThhAcYhvTM,github,102,0.566524,0.590058,0.260354,False,0.590151,0.520041,0.771966,0.511612
BkiUbVk5qU2Ap1mgSdQx,c4,569,0.50857,0.574296,0.397329,False,0.678645,0.599442,0.35521,0.75254
BkiUbEg4uBhhxKZ5uBU7,commoncrawl,1342,0.478171,0.569613,0.537393,False,0.751187,0.802198,0.264805,0.65917
BkiUdEM5qsBDCJWRkl6i,c4,228,0.471326,0.568419,0.610971,True,0.648409,0.855747,0.244776,0.767807
BkiUeBLxaKgQL0dMaYm4,c4,303,0.403634,0.480635,0.497579,False,0.721545,0.468945,0.223966,0.70344
BkiUdYw4eIfiUUQN69GS,commoncrawl,941,0.559872,0.636767,0.413833,False,0.741289,0.794285,0.380452,0.733703
BkiUe_bxK0wg05VB9FV7,c4,45,0.508969,0.57812,0.412225,False,0.573711,0.736878,0.347615,0.75984
BkiUdTQ4ubng1a6cpc0n,commoncrawl,605,0.430898,0.530871,0.57395,False,0.750131,0.77158,0.19763,0.693256
BkiUcgHxK2li-DeXzhaQ,book,48213,0.13503,0.190371,0.89674,True,0.333353,0.902643,0.00590273,0.642098
BkiUdV04c3aisMboHIqd,commoncrawl,1231,0.661481,0.728478,0.41129,False,0.821625,0.916444,0.505154,0.740285
BkiUdEY4eIZjhIQolXxH,commoncrawl,1088,0.45776,0.557693,0.686388,True,0.678985,0.91097,0.224582,0.695481
BkiUd3rxK6EuM_UbrY_n,commoncrawl,884,0.561169,0.634003,0.460254,False,0.807953,0.851477,0.391223,0.600125
BkiUb63xaL3SuhOomfOo,c4,107,0.456318,0.536981,0.561234,False,0.586406,0.829338,0.268104,0.637196
BkiUdEM5qX_AY1mDIQjv,c4,471,0.466601,0.563031,0.580564,True,0.658077,0.767948,0.2416,0.822164
BkiUdTc4eIXguwdVE_V2,c4,251,0.451594,0.544585,0.575671,False,0.637348,0.810286,0.234615,0.725131
BkiUe1A5qhDCHrMKH83K,arxiv,4300,0.548286,0.607317,0.506022,False,0.62486,0.916569,0.410547,0.578406
BkiUc204eIZjhIQolKYo,commoncrawl,1386,0.465381,0.559337,0.669739,True,0.635662,0.915889,0.24615,0.682299
BkiUd4U5qYVBjUFKb1_C,c4,76,0.494773,0.548961,0.32495,False,0.693285,0.519145,0.368335,0.684871
BkiUdjc5qsBDH_zJ93Lz,c4,129,0.510494,0.596131,0.53182,False,0.654554,0.842493,0.310672,0.73672
BkiUeZPxK6nrxq6Doqfc,commoncrawl,2012,0.448817,0.541378,0.494789,False,0.719932,0.727632,0.232843,0.703499
BkiUdis5qoYAv4ZEwRb-,arxiv,1697,0.5929,0.634999,0.362269,False,0.49467,0.856939,0.766123,0.500547
BkiUew66NNjgBtygg8Lt,github,46,0.54166,0.576263,0.260399,False,0.67083,0.460919,0.721318,0.494384
BkiUdmk5qdmDNlI6-inC,c4,497,0.461926,0.566996,0.671916,True,0.720897,0.888678,0.216762,0.743199
BkiUc5s5qhLA8xWe_H_S,commoncrawl,306,0.560518,0.616603,0.373701,False,0.803352,0.750602,0.429651,0.557829
BkiUbvQ5qsBB3JTH5cWh,commoncrawl,482,0.430817,0.509461,0.426113,False,0.673428,0.66127,0.247315,0.611174
BkiUdxw5qdmDNlI6-vvi,commoncrawl,1829,0.609735,0.685298,0.502383,False,0.779469,0.935806,0.433423,0.697446
BkiUbPs25V5hcJY57S1o,commoncrawl,863,0.508341,0.591783,0.546343,False,0.639575,0.859989,0.313645,0.71053
BkiUbEPxK1Thg98Ud8Nf,c4,718,0.276318,0.360846,0.659432,True,0.695793,0.414417,0.0790864,0.738518
BkiUdJA241xiErqyXzDP,stackexchange,84,0.423256,0.492728,0.515111,False,0.776263,0.261152,0.518264,0.560621
BkiUdR45qoTBEmQ0PbiJ,arxiv,12214,0.59117,0.665074,0.530695,False,0.808083,0.949423,0.418727,0.608835
BkiUenzxK6-gD0SrepEj,c4,335,0.459049,0.542376,0.563324,False,0.62933,0.627132,0.264619,0.827943
BkiUbkw4eIXgu113IhQw,commoncrawl,1328,0.46833,0.572275,0.700874,True,0.711909,0.926667,0.225793,0.719104
BkiUeDU5qoYA4p9vpkqN,commoncrawl,1124,0.543808,0.633398,0.507333,False,0.781553,0.842096,0.334764,0.730179
BkiUe0_xK6EuNA_gPQRK,stackexchange,178,0.566163,0.615982,0.380807,False,0.830726,0.698918,0.449919,0.551034
BkiUeALxaJiQnwHQjIIX,c4,71,0.412162,0.480938,0.389996,False,0.627147,0.64168,0.251683,0.527852
BkiUcRXxK7FjYHGHzG4V,c4,53,0.44502,0.494358,0.395096,False,0.657381,0.329899,0.379691,0.724994
BkiUfrA25V5jgwLP9CsR,arxiv,5999,0.613905,0.675904,0.464091,False,0.750638,0.93333,0.469239,0.63474
BkiUblM5qsFAfsI7Xtss,c4,50,0.522506,0.588955,0.382215,False,0.641645,0.680498,0.367459,0.749673
BkiUdcM4uBhjDhBB1teU,commoncrawl,1401,0.609023,0.68419,0.491724,False,0.7657,0.925357,0.433633,0.713031
BkiUdhw4ubngzDmaLRcZ,c4,178,0.472239,0.554093,0.457036,False,0.668314,0.738281,0.281245,0.678826
BkiUc5Q5qsBC6uknBK51,commoncrawl,1865,0.461331,0.556428,0.636989,True,0.673757,0.876428,0.239439,0.677249
BkiUd3c4eIZijir1ousz,arxiv,2969,0.595386,0.66645,0.499872,False,0.81558,0.929442,0.42957,0.605656
BkiUfec25V5jbixhKnkx,c4,150,0.455658,0.537606,0.458639,False,0.650375,0.723084,0.264445,0.671186
BkiUeCnxK7kjXIdG_Z0f,commoncrawl,2547,0.461552,0.55996,0.654769,True,0.685638,0.886703,0.231934,0.696427
BkiUfSI5qhLBirRk3M1n,commoncrawl,1503,0.616058,0.691759,0.505929,False,0.788031,0.945354,0.439425,0.69934
BkiUdWc5qoTBB2nxIpPw,commoncrawl,2043,0.424717,0.493158,0.400278,False,0.645626,0.519261,0.265022,0.6653
BkiUfSI5qhLBcdv_XcRh,arxiv,5586,0.598986,0.659314,0.496272,False,0.762401,0.954493,0.458221,0.566545
BkiUas_xK1fBGsWmtFA_,c4,165,0.542366,0.629091,0.508636,False,0.653713,0.848643,0.340007,0.829929
BkiUasfxK0iCl4YJldmk,commoncrawl,820,0.488195,0.575522,0.562765,False,0.700395,0.847198,0.284433,0.649577
BkiUd1k4uBhjD09iHsPU,commoncrawl,9754,0.21203,0.289807,0.689186,True,0.57578,0.544337,0.030548,0.719733
BkiUdUc5qsBDEocIjEdw,commoncrawl,577,0.497552,0.586247,0.548539,False,0.731126,0.839136,0.290597,0.662078
BkiUdT44uBhhxNZlVWQK,c4,40,0.291834,0.367644,0.614804,True,0.586441,0.114944,0.370063,0.729749
BkiUe5LxK7IAHUGvopis,stackexchange,986,0.516707,0.563176,0.338385,False,0.746663,0.568715,0.580134,0.408278
BkiUf8o25V5jgwLP9aOr,stackexchange,292,0.575463,0.624532,0.402463,False,0.808158,0.863433,0.472826,0.46097
BkiUddPxK2li-LJsv1Qk,c4,672,0.416772,0.518965,0.72272,True,0.654955,0.901042,0.178322,0.687912
BkiUfEHxK3YB9m8SZOXP,commoncrawl,470,0.512918,0.593414,0.510854,False,0.664916,0.835949,0.325096,0.685898
BkiUbQY5jDKDx8o5q1Cy,commoncrawl,676,0.50665,0.526587,0.197165,False,0.657295,0.46013,0.494954,0.513625
BkiUd5w5qdmDHWQtrcuL,commoncrawl,349,0.460847,0.519259,0.355879,False,0.680432,0.550552,0.324553,0.597754
BkiUd485qrqCysbsCwvI,c4,151,0.435996,0.494057,0.314984,False,0.615504,0.598984,0.30052,0.537553
BkiUcXU5qhLAB45oI7FB,commoncrawl,732,0.480988,0.572686,0.630356,True,0.627936,0.897381,0.267025,0.714244
BkiUe7Y5qhLBfzo2ow5d,github,173,0.470407,0.503949,0.247641,False,0.639782,0.416857,0.616595,0.392141
BkiUbQPxaKPQoekS2gNP,commoncrawl,253,0.453977,0.533762,0.535765,False,0.614344,0.803576,0.267812,0.613481
BkiUdj0241xg966rO_24,commoncrawl,1347,0.582804,0.681546,0.565423,False,0.862019,0.917829,0.352406,0.773461
BkiUbUg5i7PA9OgJDNFJ,c4,77,0.401908,0.46714,0.52612,False,0.573681,0.428145,0.249699,0.775819
BkiUdMs5qsJBjm66-2wk,commoncrawl,416,0.564005,0.62831,0.472671,False,0.634816,0.886633,0.413961,0.668709
BkiUdpfxaKgS2OSYHLME,commoncrawl,805,0.525562,0.61316,0.570127,False,0.70649,0.891294,0.321166,0.698551
BkiUbW85qdmB6w-nqmuC,commoncrawl,339,0.431295,0.51793,0.582196,True,0.619158,0.811344,0.229148,0.624439
BkiUf5w5qhLB215XNVpX,commoncrawl,994,0.45224,0.518623,0.376569,False,0.652783,0.673915,0.297346,0.552795
BkiUdEHxK7Ehm9idAK_M,commoncrawl,368,0.428904,0.519639,0.601135,True,0.632757,0.818323,0.217188,0.647543
BkiUdBE5qX_Bl-uWGVV4,commoncrawl,141,0.515207,0.604598,0.479346,False,0.781705,0.785973,0.306626,0.708834
BkiUdts5qoTBAjokp-t_,commoncrawl,1471,0.536412,0.615141,0.566191,False,0.732696,0.9189,0.352709,0.602696
BkiUdxDxK7Ehm79fdBcJ,commoncrawl,1793,0.345681,0.445021,0.755311,True,0.593376,0.869199,0.113888,0.66499
BkiUfvbxK3YB9m3uytc_,wikipedia,268,0.48074,0.557851,0.46287,False,0.763684,0.735203,0.300815,0.573068
BkiUdT44eIXhwKJrYYjo,commoncrawl,1028,0.473578,0.570529,0.550145,False,0.797505,0.724842,0.24736,0.740227
BkiUa3q6NNjgB1scWO0G,c4,663,0.448654,0.554345,0.637828,True,0.680729,0.839869,0.202042,0.816195
BkiUbqI4dbjiU5gJunV4,commoncrawl,309,0.541531,0.591868,0.342211,False,0.766289,0.6227,0.424078,0.606334
BkiUfW04uzliDHHXlW8l,wikipedia,107,0.429639,0.465408,0.271486,False,0.617666,0.467754,0.34618,0.46901
BkiUcHs5jDKDyDz_8H5N,c4,420,0.372174,0.449332,0.57797,True,0.678042,0.192137,0.40568,0.770108
BkiUczI5qX_Bb_jQWI7K,c4,434,0.565336,0.662387,0.54126,False,0.785721,0.880142,0.338882,0.821002
BkiUcFbxK02iP4Y2t2d7,commoncrawl,1248,0.357407,0.463473,0.796617,True,0.672161,0.906539,0.109922,0.685813
BkiUfCHxK7kjXJwSSr0c,commoncrawl,2590,0.371346,0.474071,0.741976,True,0.624739,0.87363,0.131654,0.700609
BkiUdHC6NNjgB1scYUxB,c4,60,0.51756,0.604763,0.495405,False,0.715685,0.809491,0.314086,0.734707
BkiUfJbxK7IADIh7REtI,commoncrawl,521,0.423346,0.514421,0.521858,False,0.626884,0.732696,0.210838,0.722186
BkiUeMPxK3YB9i3RMFiA,commoncrawl,352,0.541993,0.603671,0.407586,False,0.805664,0.682417,0.398078,0.606633
BkiUbHjxaJiQnbugTLgg,arxiv,5327,0.550607,0.611844,0.464518,False,0.668459,0.872239,0.407721,0.589357
BkiUgBDxK7IADzpkVqhY,arxiv,8826,0.58526,0.650035,0.512186,False,0.705944,0.946302,0.434116,0.615509
BkiUac_xK6Ot9TMSoRrZ,arxiv,8569,0.599565,0.67129,0.510207,False,0.799162,0.942412,0.432205,0.623676
BkiUbobxK6nrxjHzACpW,commoncrawl,486,0.59647,0.684319,0.498711,False,0.888777,0.890201,0.39149,0.707739
BkiUd0g5qhLBXeFpci4T,commoncrawl,446,0.453871,0.551936,0.609493,True,0.720743,0.834545,0.225052,0.684706
BkiUcmfxK4sA-5Y3r6Pk,commoncrawl,548,0.427113,0.528259,0.702126,True,0.670046,0.893232,0.191106,0.679657
BkiUfUbxK0flNeFb53UF,commoncrawl,431,0.51619,0.602096,0.472377,False,0.707484,0.788121,0.315743,0.746077
